Batch change
Module name, Device, Current value, Display format, Comment
Global,DM17119,0,DEC 16BIT,
Global,DM17120,0,DEC 16BIT,
Global,DM17121,0,DEC 16BIT,
Global,DM17122,0,DEC 16BIT,
Global,DM17123,0,DEC 16BIT,
Global,DM17124,0,DEC 16BIT,
Global,DM17125,0,DEC 16BIT,
Global,DM17126,0,DEC 16BIT,
Global,DM17127,0,DEC 16BIT,
Global,DM17128,0,DEC 16BIT,
Global,DM17129,0,DEC 16BIT,
Global,DM17130,0,DEC 16BIT,
Global,DM17131,0,DEC 16BIT,
Global,DM17132,0,DEC 16BIT,
Global,DM17133,0,DEC 16BIT,
Global,DM17134,0,DEC 16BIT,
Global,DM17135,0,DEC 16BIT,
Global,DM17136,0,DEC 16BIT,
Global,DM17137,0,DEC 16BIT,
Global,DM17138,0,DEC 16BIT,
Global,DM17139,0,DEC 16BIT,
Global,DM17140,0,DEC 16BIT,
Global,DM17141,0,DEC 16BIT,
Global,DM17142,0,DEC 16BIT,
Global,DM17143,0,DEC 16BIT,
Global,DM17144,0,DEC 16BIT,
Global,DM17145,0,DEC 16BIT,
Global,DM17146,0,DEC 16BIT,
Global,DM17147,0,DEC 16BIT,
Global,DM17148,0,DEC 16BIT,
Global,DM17149,0,DEC 16BIT,
Global,DM17150,0,DEC 16BIT,
Global,DM17151,0,DEC 16BIT,
Global,DM17152,0,DEC 16BIT,
Global,DM17153,0,DEC 16BIT,
Global,DM17154,0,DEC 16BIT,
Global,DM17155,0,DEC 16BIT,
Global,DM17156,0,DEC 16BIT,
Global,DM17157,0,DEC 16BIT,
Global,DM17158,0,DEC 16BIT,
Global,DM17159,0,DEC 16BIT,
Global,DM17160,0,DEC 16BIT,
Global,DM17161,0,DEC 16BIT,
Global,DM17162,0,DEC 16BIT,
Global,DM17163,0,DEC 16BIT,
Global,DM17164,0,DEC 16BIT,
Global,DM17165,0,DEC 16BIT,
Global,DM17166,0,DEC 16BIT,
Global,DM17167,0,DEC 16BIT,
Global,DM17168,0,DEC 16BIT,
Global,DM17169,0,DEC 16BIT,
Global,DM17170,0,DEC 16BIT,
Global,DM17171,0,DEC 16BIT,
Global,DM17172,0,DEC 16BIT,
Global,DM17173,0,DEC 16BIT,
Global,DM17174,0,DEC 16BIT,
Global,DM17175,0,DEC 16BIT,
Global,DM17176,0,DEC 16BIT,
Global,DM17177,0,DEC 16BIT,
Global,DM17178,0,DEC 16BIT,
Global,DM17179,0,DEC 16BIT,
Global,DM17180,0,DEC 16BIT,
Global,DM17181,0,DEC 16BIT,
Global,DM17182,0,DEC 16BIT,
Global,DM17183,0,DEC 16BIT,
Global,DM17184,0,DEC 16BIT,
Global,DM17185,0,DEC 16BIT,
Global,DM17186,0,DEC 16BIT,
Global,DM17187,0,DEC 16BIT,
Global,DM17188,0,DEC 16BIT,
Global,DM17189,0,DEC 16BIT,
Global,DM17190,0,DEC 16BIT,
Global,DM17191,0,DEC 16BIT,
Global,DM17192,0,DEC 16BIT,
Global,DM17193,0,DEC 16BIT,
Global,DM17194,0,DEC 16BIT,
Global,DM17195,0,DEC 16BIT,
Global,DM17196,0,DEC 16BIT,
Global,DM17197,0,DEC 16BIT,
Global,DM17198,0,DEC 16BIT,
Global,DM17199,0,DEC 16BIT,
Global,DM17200,0,DEC 16BIT,
Global,DM17201,0,DEC 16BIT,
Global,DM17202,0,DEC 16BIT,
Global,DM17203,0,DEC 16BIT,
Global,DM17204,0,DEC 16BIT,
Global,DM17205,0,DEC 16BIT,
Global,DM17206,0,DEC 16BIT,
Global,DM17207,0,DEC 16BIT,
Global,DM17208,0,DEC 16BIT,
Global,DM17209,0,DEC 16BIT,
Global,DM17210,0,DEC 16BIT,
Global,DM17211,0,DEC 16BIT,
Global,DM17212,0,DEC 16BIT,
Global,DM17213,0,DEC 16BIT,
Global,DM17214,0,DEC 16BIT,
Global,DM17215,0,DEC 16BIT,
Global,DM17216,0,DEC 16BIT,
Global,DM17217,0,DEC 16BIT,
Global,DM17218,0,DEC 16BIT,
Global,DM17219,0,DEC 16BIT,
Global,DM17220,0,DEC 16BIT,
Global,DM17221,0,DEC 16BIT,
Global,DM17222,0,DEC 16BIT,
Global,DM17223,0,DEC 16BIT,
Global,DM17224,0,DEC 16BIT,
Global,DM17225,0,DEC 16BIT,
Global,DM17226,0,DEC 16BIT,
Global,DM17227,0,DEC 16BIT,
Global,DM17228,0,DEC 16BIT,
Global,DM17229,0,DEC 16BIT,
Global,DM17230,0,DEC 16BIT,
Global,DM17231,0,DEC 16BIT,
Global,DM17232,0,DEC 16BIT,
Global,DM17233,0,DEC 16BIT,
Global,DM17234,0,DEC 16BIT,
Global,DM17235,0,DEC 16BIT,
Global,DM17236,0,DEC 16BIT,
Global,DM17237,0,DEC 16BIT,
Global,DM17238,0,DEC 16BIT,
Global,DM17239,0,DEC 16BIT,
Global,DM17240,0,DEC 16BIT,
Global,DM17241,0,DEC 16BIT,
Global,DM17242,0,DEC 16BIT,
Global,DM17243,0,DEC 16BIT,
Global,DM17244,0,DEC 16BIT,
Global,DM17245,0,DEC 16BIT,
Global,DM17246,0,DEC 16BIT,
Global,DM17247,0,DEC 16BIT,
Global,DM17248,0,DEC 16BIT,
Global,DM17249,0,DEC 16BIT,
Global,DM17250,0,DEC 16BIT,
Global,DM17251,0,DEC 16BIT,
Global,DM17252,0,DEC 16BIT,
Global,DM17253,0,DEC 16BIT,
Global,DM17254,0,DEC 16BIT,
Global,DM17255,0,DEC 16BIT,
Global,DM17256,0,DEC 16BIT,
Global,DM17257,0,DEC 16BIT,
Global,DM17258,0,DEC 16BIT,
Global,DM17259,0,DEC 16BIT,
Global,DM17260,0,DEC 16BIT,
Global,DM17261,0,DEC 16BIT,
Global,DM17262,0,DEC 16BIT,
Global,DM17263,0,DEC 16BIT,
Global,DM17264,0,DEC 16BIT,
Global,DM17265,0,DEC 16BIT,
Global,DM17266,0,DEC 16BIT,
Global,DM17267,0,DEC 16BIT,
Global,DM17268,0,DEC 16BIT,
Global,DM17269,0,DEC 16BIT,
Global,DM17270,0,DEC 16BIT,
Global,DM17271,0,DEC 16BIT,
Global,DM17272,0,DEC 16BIT,
Global,DM17273,0,DEC 16BIT,
Global,DM17274,0,DEC 16BIT,
Global,DM17275,0,DEC 16BIT,
Global,DM17276,0,DEC 16BIT,
Global,DM17277,0,DEC 16BIT,
Global,DM17278,0,DEC 16BIT,
Global,DM17279,0,DEC 16BIT,
Global,DM17280,0,DEC 16BIT,
Global,DM17281,0,DEC 16BIT,
Global,DM17282,0,DEC 16BIT,
Global,DM17283,0,DEC 16BIT,
Global,DM17284,0,DEC 16BIT,
Global,DM17285,0,DEC 16BIT,
Global,DM17286,0,DEC 16BIT,
Global,DM17287,0,DEC 16BIT,
Global,DM17288,0,DEC 16BIT,
Global,DM17289,0,DEC 16BIT,
Global,DM17290,0,DEC 16BIT,
Global,DM17291,0,DEC 16BIT,
Global,DM17292,0,DEC 16BIT,
Global,DM17293,0,DEC 16BIT,
Global,DM17294,0,DEC 16BIT,
Global,DM17295,0,DEC 16BIT,
Global,DM17296,0,DEC 16BIT,
Global,DM17297,0,DEC 16BIT,
Global,DM17298,0,DEC 16BIT,
Global,DM17299,0,DEC 16BIT,
Global,DM17300,0,DEC 16BIT,
Global,DM17301,0,DEC 16BIT,
Global,DM17302,0,DEC 16BIT,
Global,DM17303,0,DEC 16BIT,
Global,DM17304,0,DEC 16BIT,
Global,DM17305,0,DEC 16BIT,
Global,DM17306,0,DEC 16BIT,
Global,DM17307,0,DEC 16BIT,
Global,DM17308,0,DEC 16BIT,
Global,DM17309,0,DEC 16BIT,
Global,DM17310,0,DEC 16BIT,
Global,DM17311,0,DEC 16BIT,
Global,DM17312,0,DEC 16BIT,
Global,DM17313,0,DEC 16BIT,
Global,DM17314,0,DEC 16BIT,
Global,DM17315,0,DEC 16BIT,
Global,DM17316,0,DEC 16BIT,
Global,DM17317,0,DEC 16BIT,
Global,DM17318,0,DEC 16BIT,
Global,DM17319,0,DEC 16BIT,
Global,DM17320,0,DEC 16BIT,
Global,DM17321,0,DEC 16BIT,
Global,DM17322,0,DEC 16BIT,
Global,DM17323,0,DEC 16BIT,
Global,DM17324,0,DEC 16BIT,
Global,DM17325,0,DEC 16BIT,
Global,DM17326,0,DEC 16BIT,
Global,DM17327,0,DEC 16BIT,
Global,DM17328,0,DEC 16BIT,
Global,DM17329,0,DEC 16BIT,
Global,DM17330,0,DEC 16BIT,
Global,DM17331,0,DEC 16BIT,
Global,DM17332,0,DEC 16BIT,
Global,DM17333,0,DEC 16BIT,
Global,DM17334,0,DEC 16BIT,
Global,DM17335,0,DEC 16BIT,
Global,DM17336,0,DEC 16BIT,
Global,DM17337,0,DEC 16BIT,
Global,DM17338,0,DEC 16BIT,
Global,DM17339,0,DEC 16BIT,
Global,DM17340,0,DEC 16BIT,
Global,DM17341,0,DEC 16BIT,
Global,DM17342,0,DEC 16BIT,
Global,DM17343,0,DEC 16BIT,
Global,DM17344,0,DEC 16BIT,
Global,DM17345,0,DEC 16BIT,
Global,DM17346,0,DEC 16BIT,
Global,DM17347,0,DEC 16BIT,
Global,DM17348,0,DEC 16BIT,
Global,DM17349,0,DEC 16BIT,
Global,DM17350,0,DEC 16BIT,
Global,DM17351,0,DEC 16BIT,
Global,DM17352,0,DEC 16BIT,
Global,DM17353,0,DEC 16BIT,
Global,DM17354,0,DEC 16BIT,
Global,DM17355,0,DEC 16BIT,
Global,DM17356,0,DEC 16BIT,
Global,DM17357,0,DEC 16BIT,
Global,DM17358,0,DEC 16BIT,
Global,DM17359,0,DEC 16BIT,
Global,DM17360,0,DEC 16BIT,
Global,DM17361,0,DEC 16BIT,
Global,DM17362,0,DEC 16BIT,
Global,DM17363,0,DEC 16BIT,
Global,DM17364,0,DEC 16BIT,
Global,DM17365,0,DEC 16BIT,
Global,DM17366,0,DEC 16BIT,
Global,DM17367,0,DEC 16BIT,
Global,DM17368,0,DEC 16BIT,
Global,DM17369,0,DEC 16BIT,
Global,DM17370,0,DEC 16BIT,
Global,DM17371,0,DEC 16BIT,
Global,DM17372,0,DEC 16BIT,
Global,DM17373,0,DEC 16BIT,
Global,DM17374,0,DEC 16BIT,
Global,DM17375,0,DEC 16BIT,
Global,DM17376,0,DEC 16BIT,
Global,DM17377,0,DEC 16BIT,
Global,DM17378,0,DEC 16BIT,
Global,DM17379,0,DEC 16BIT,
Global,DM17380,0,DEC 16BIT,
Global,DM17381,0,DEC 16BIT,
Global,DM17382,0,DEC 16BIT,
Global,DM17383,0,DEC 16BIT,
Global,DM17384,0,DEC 16BIT,
Global,DM17385,0,DEC 16BIT,
Global,DM17386,0,DEC 16BIT,
Global,DM17387,0,DEC 16BIT,
Global,DM17388,0,DEC 16BIT,
Global,DM17389,0,DEC 16BIT,
Global,DM17390,0,DEC 16BIT,
Global,DM17391,0,DEC 16BIT,
Global,DM17392,0,DEC 16BIT,
Global,DM17393,0,DEC 16BIT,
Global,DM17394,0,DEC 16BIT,
Global,DM17395,0,DEC 16BIT,
Global,DM17396,0,DEC 16BIT,
Global,DM17397,0,DEC 16BIT,
Global,DM17398,0,DEC 16BIT,
Global,DM17399,0,DEC 16BIT,
Global,DM17400,0,DEC 16BIT,
Global,DM17401,0,DEC 16BIT,
Global,DM17402,0,DEC 16BIT,
Global,DM17403,0,DEC 16BIT,
Global,DM17404,0,DEC 16BIT,
Global,DM17405,0,DEC 16BIT,
Global,DM17406,0,DEC 16BIT,
Global,DM17407,0,DEC 16BIT,
Global,DM17408,0,DEC 16BIT,
Global,DM17409,0,DEC 16BIT,
Global,DM17410,0,DEC 16BIT,
Global,DM17411,0,DEC 16BIT,
Global,DM17412,0,DEC 16BIT,
Global,DM17413,0,DEC 16BIT,
Global,DM17414,0,DEC 16BIT,
Global,DM17415,0,DEC 16BIT,
Global,DM17416,0,DEC 16BIT,
Global,DM17417,0,DEC 16BIT,
Global,DM17418,0,DEC 16BIT,
Global,DM17419,0,DEC 16BIT,
Global,DM17420,0,DEC 16BIT,
Global,DM17421,0,DEC 16BIT,
Global,DM17422,0,DEC 16BIT,
Global,DM17423,0,DEC 16BIT,
Global,DM17424,0,DEC 16BIT,
Global,DM17425,0,DEC 16BIT,
Global,DM17426,0,DEC 16BIT,
Global,DM17427,0,DEC 16BIT,
Global,DM17428,0,DEC 16BIT,
Global,DM17429,0,DEC 16BIT,
Global,DM17430,0,DEC 16BIT,
Global,DM17431,0,DEC 16BIT,
Global,DM17432,0,DEC 16BIT,
Global,DM17433,0,DEC 16BIT,
Global,DM17434,0,DEC 16BIT,
Global,DM17435,0,DEC 16BIT,
Global,DM17436,0,DEC 16BIT,
Global,DM17437,0,DEC 16BIT,
Global,DM17438,0,DEC 16BIT,
Global,DM17439,0,DEC 16BIT,
Global,DM17440,0,DEC 16BIT,
Global,DM17441,0,DEC 16BIT,
Global,DM17442,0,DEC 16BIT,
Global,DM17443,0,DEC 16BIT,
Global,DM17444,0,DEC 16BIT,
Global,DM17445,0,DEC 16BIT,
Global,DM17446,0,DEC 16BIT,
Global,DM17447,0,DEC 16BIT,
Global,DM17448,0,DEC 16BIT,
Global,DM17449,0,DEC 16BIT,
Global,DM17450,0,DEC 16BIT,
Global,DM17451,0,DEC 16BIT,
Global,DM17452,0,DEC 16BIT,
Global,DM17453,0,DEC 16BIT,
Global,DM17454,0,DEC 16BIT,
Global,DM17455,0,DEC 16BIT,
Global,DM17456,0,DEC 16BIT,
Global,DM17457,0,DEC 16BIT,
Global,DM17458,0,DEC 16BIT,
Global,DM17459,0,DEC 16BIT,
Global,DM17460,0,DEC 16BIT,
Global,DM17461,0,DEC 16BIT,
Global,DM17462,0,DEC 16BIT,
Global,DM17463,0,DEC 16BIT,
Global,DM17464,0,DEC 16BIT,
Global,DM17465,0,DEC 16BIT,
Global,DM17466,0,DEC 16BIT,
Global,DM17467,0,DEC 16BIT,
Global,DM17468,0,DEC 16BIT,
Global,DM17469,0,DEC 16BIT,
Global,DM17470,0,DEC 16BIT,
Global,DM17471,0,DEC 16BIT,
Global,DM17472,0,DEC 16BIT,
Global,DM17473,0,DEC 16BIT,
Global,DM17474,0,DEC 16BIT,
Global,DM17475,0,DEC 16BIT,
Global,DM17476,0,DEC 16BIT,
Global,DM17477,0,DEC 16BIT,
Global,DM17478,0,DEC 16BIT,
Global,DM17479,0,DEC 16BIT,
Global,DM17480,0,DEC 16BIT,
Global,DM17481,0,DEC 16BIT,
Global,DM17482,0,DEC 16BIT,
Global,DM17483,0,DEC 16BIT,
Global,DM17484,0,DEC 16BIT,
Global,DM17485,0,DEC 16BIT,
Global,DM17486,0,DEC 16BIT,
Global,DM17487,0,DEC 16BIT,
Global,DM17488,0,DEC 16BIT,
Global,DM17489,0,DEC 16BIT,
Global,DM17490,0,DEC 16BIT,
Global,DM17491,0,DEC 16BIT,
Global,DM17492,0,DEC 16BIT,
Global,DM17493,0,DEC 16BIT,
Global,DM17494,0,DEC 16BIT,
Global,DM17495,0,DEC 16BIT,
Global,DM17496,0,DEC 16BIT,
Global,DM17497,0,DEC 16BIT,
Global,DM17498,0,DEC 16BIT,
Global,DM17499,0,DEC 16BIT,
Global,DM17500,0,DEC 16BIT,
Global,DM17501,0,DEC 16BIT,
Global,DM17502,0,DEC 16BIT,
Global,DM17503,0,DEC 16BIT,
Global,DM17504,0,DEC 16BIT,
Global,DM17505,0,DEC 16BIT,
Global,DM17506,0,DEC 16BIT,
Global,DM17507,0,DEC 16BIT,
Global,DM17508,0,DEC 16BIT,
Global,DM17509,0,DEC 16BIT,
Global,DM17510,0,DEC 16BIT,
Global,DM17511,0,DEC 16BIT,
Global,DM17512,0,DEC 16BIT,
Global,DM17513,0,DEC 16BIT,
Global,DM17514,0,DEC 16BIT,
Global,DM17515,0,DEC 16BIT,
Global,DM17516,0,DEC 16BIT,
Global,DM17517,0,DEC 16BIT,
Global,DM17518,0,DEC 16BIT,
Global,DM17519,0,DEC 16BIT,
Global,DM17520,0,DEC 16BIT,
Global,DM17521,0,DEC 16BIT,
Global,DM17522,0,DEC 16BIT,
Global,DM17523,0,DEC 16BIT,
Global,DM17524,0,DEC 16BIT,
Global,DM17525,0,DEC 16BIT,
Global,DM17526,0,DEC 16BIT,
Global,DM17527,0,DEC 16BIT,
Global,DM17528,0,DEC 16BIT,
Global,DM17529,0,DEC 16BIT,
Global,DM17530,0,DEC 16BIT,
Global,DM17531,0,DEC 16BIT,
Global,DM17532,0,DEC 16BIT,
Global,DM17533,0,DEC 16BIT,
Global,DM17534,0,DEC 16BIT,
Global,DM17535,0,DEC 16BIT,
Global,DM17536,0,DEC 16BIT,
Global,DM17537,0,DEC 16BIT,
Global,DM17538,0,DEC 16BIT,
Global,DM17539,0,DEC 16BIT,
Global,DM17540,0,DEC 16BIT,
Global,DM17541,0,DEC 16BIT,
Global,DM17542,0,DEC 16BIT,
Global,DM17543,0,DEC 16BIT,
Global,DM17544,0,DEC 16BIT,
Global,DM17545,0,DEC 16BIT,
Global,DM17546,0,DEC 16BIT,
Global,DM17547,0,DEC 16BIT,
Global,DM17548,0,DEC 16BIT,
Global,DM17549,0,DEC 16BIT,
Global,DM17550,0,DEC 16BIT,
Global,DM17551,0,DEC 16BIT,
Global,DM17552,0,DEC 16BIT,
Global,DM17553,0,DEC 16BIT,
Global,DM17554,0,DEC 16BIT,
Global,DM17555,0,DEC 16BIT,
Global,DM17556,0,DEC 16BIT,
Global,DM17557,0,DEC 16BIT,
Global,DM17558,0,DEC 16BIT,
Global,DM17559,0,DEC 16BIT,
Global,DM17560,0,DEC 16BIT,
Global,DM17561,0,DEC 16BIT,
Global,DM17562,0,DEC 16BIT,
Global,DM17563,0,DEC 16BIT,
Global,DM17564,0,DEC 16BIT,
Global,DM17565,0,DEC 16BIT,
Global,DM17566,0,DEC 16BIT,
Global,DM17567,0,DEC 16BIT,
Global,DM17568,0,DEC 16BIT,
Global,DM17569,0,DEC 16BIT,
Global,DM17570,0,DEC 16BIT,
Global,DM17571,0,DEC 16BIT,
Global,DM17572,0,DEC 16BIT,
Global,DM17573,0,DEC 16BIT,
Global,DM17574,0,DEC 16BIT,
Global,DM17575,0,DEC 16BIT,
Global,DM17576,0,DEC 16BIT,
Global,DM17577,0,DEC 16BIT,
Global,DM17578,0,DEC 16BIT,
Global,DM17579,0,DEC 16BIT,
Global,DM17580,0,DEC 16BIT,
Global,DM17581,0,DEC 16BIT,
Global,DM17582,0,DEC 16BIT,
Global,DM17583,0,DEC 16BIT,
Global,DM17584,0,DEC 16BIT,
Global,DM17585,0,DEC 16BIT,
Global,DM17586,0,DEC 16BIT,
Global,DM17587,0,DEC 16BIT,
Global,DM17588,0,DEC 16BIT,
Global,DM17589,0,DEC 16BIT,
Global,DM17590,0,DEC 16BIT,
Global,DM17591,0,DEC 16BIT,
Global,DM17592,0,DEC 16BIT,
Global,DM17593,0,DEC 16BIT,
Global,DM17594,0,DEC 16BIT,
Global,DM17595,0,DEC 16BIT,
Global,DM17596,0,DEC 16BIT,
Global,DM17597,0,DEC 16BIT,
Global,DM17598,0,DEC 16BIT,
Global,DM17599,0,DEC 16BIT,
Global,DM17600,0,DEC 16BIT,
Global,DM17601,0,DEC 16BIT,
Global,DM17602,0,DEC 16BIT,
Global,DM17603,0,DEC 16BIT,
Global,DM17604,0,DEC 16BIT,
Global,DM17605,0,DEC 16BIT,
Global,DM17606,0,DEC 16BIT,
Global,DM17607,0,DEC 16BIT,
Global,DM17608,0,DEC 16BIT,
Global,DM17609,0,DEC 16BIT,
Global,DM17610,0,DEC 16BIT,
Global,DM17611,0,DEC 16BIT,
Global,DM17612,0,DEC 16BIT,
Global,DM17613,0,DEC 16BIT,
Global,DM17614,0,DEC 16BIT,
Global,DM17615,0,DEC 16BIT,
Global,DM17616,0,DEC 16BIT,
Global,DM17617,0,DEC 16BIT,
Global,DM17618,0,DEC 16BIT,
Global,DM17619,0,DEC 16BIT,
Global,DM17620,0,DEC 16BIT,
Global,DM17621,0,DEC 16BIT,
Global,DM17622,0,DEC 16BIT,
Global,DM17623,0,DEC 16BIT,
Global,DM17624,0,DEC 16BIT,
Global,DM17625,0,DEC 16BIT,
Global,DM17626,0,DEC 16BIT,
Global,DM17627,0,DEC 16BIT,
Global,DM17628,0,DEC 16BIT,
Global,DM17629,0,DEC 16BIT,
Global,DM17630,0,DEC 16BIT,
Global,DM17631,0,DEC 16BIT,
Global,DM17632,0,DEC 16BIT,
Global,DM17633,0,DEC 16BIT,
Global,DM17634,0,DEC 16BIT,
Global,DM17635,0,DEC 16BIT,
Global,DM17636,0,DEC 16BIT,
Global,DM17637,0,DEC 16BIT,
Global,DM17638,0,DEC 16BIT,
Global,DM17639,0,DEC 16BIT,
Global,DM17640,0,DEC 16BIT,
Global,DM17641,0,DEC 16BIT,
Global,DM17642,0,DEC 16BIT,
Global,DM17643,0,DEC 16BIT,
Global,DM17644,0,DEC 16BIT,
Global,DM17645,0,DEC 16BIT,
Global,DM17646,0,DEC 16BIT,
Global,DM17647,0,DEC 16BIT,
Global,DM17648,0,DEC 16BIT,
Global,DM17649,0,DEC 16BIT,
Global,DM17650,0,DEC 16BIT,
Global,DM17651,0,DEC 16BIT,
Global,DM17652,0,DEC 16BIT,
Global,DM17653,0,DEC 16BIT,
Global,DM17654,0,DEC 16BIT,
Global,DM17655,0,DEC 16BIT,
Global,DM17656,0,DEC 16BIT,
Global,DM17657,0,DEC 16BIT,
Global,DM17658,0,DEC 16BIT,
Global,DM17659,0,DEC 16BIT,
Global,DM17660,0,DEC 16BIT,
Global,DM17661,0,DEC 16BIT,
Global,DM17662,0,DEC 16BIT,
Global,DM17663,0,DEC 16BIT,
Global,DM17664,0,DEC 16BIT,
Global,DM17665,0,DEC 16BIT,
Global,DM17666,0,DEC 16BIT,
Global,DM17667,0,DEC 16BIT,
Global,DM17668,0,DEC 16BIT,
Global,DM17669,0,DEC 16BIT,
Global,DM17670,0,DEC 16BIT,
Global,DM17671,0,DEC 16BIT,
Global,DM17672,0,DEC 16BIT,
Global,DM17673,0,DEC 16BIT,
Global,DM17674,0,DEC 16BIT,
Global,DM17675,0,DEC 16BIT,
Global,DM17676,0,DEC 16BIT,
Global,DM17677,0,DEC 16BIT,
Global,DM17678,0,DEC 16BIT,
Global,DM17679,0,DEC 16BIT,
Global,DM17680,0,DEC 16BIT,
Global,DM17681,0,DEC 16BIT,
Global,DM17682,0,DEC 16BIT,
Global,DM17683,0,DEC 16BIT,
Global,DM17684,0,DEC 16BIT,
Global,DM17685,0,DEC 16BIT,
Global,DM17686,0,DEC 16BIT,
Global,DM17687,0,DEC 16BIT,
Global,DM17688,0,DEC 16BIT,
Global,DM17689,0,DEC 16BIT,
Global,DM17690,0,DEC 16BIT,
Global,DM17691,0,DEC 16BIT,
Global,DM17692,0,DEC 16BIT,
Global,DM17693,0,DEC 16BIT,
Global,DM17694,0,DEC 16BIT,
Global,DM17695,0,DEC 16BIT,
Global,DM17696,0,DEC 16BIT,
Global,DM17697,0,DEC 16BIT,
Global,DM17698,0,DEC 16BIT,
Global,DM17699,0,DEC 16BIT,
Global,DM17700,0,DEC 16BIT,
Global,DM17701,0,DEC 16BIT,
Global,DM17702,0,DEC 16BIT,
Global,DM17703,0,DEC 16BIT,
Global,DM17704,0,DEC 16BIT,
Global,DM17705,0,DEC 16BIT,
Global,DM17706,0,DEC 16BIT,
Global,DM17707,0,DEC 16BIT,
Global,DM17708,0,DEC 16BIT,
Global,DM17709,0,DEC 16BIT,
Global,DM17710,0,DEC 16BIT,
Global,DM17711,0,DEC 16BIT,
Global,DM17712,0,DEC 16BIT,
Global,DM17713,0,DEC 16BIT,
Global,DM17714,0,DEC 16BIT,
Global,DM17715,0,DEC 16BIT,
Global,DM17716,0,DEC 16BIT,
Global,DM17717,0,DEC 16BIT,
Global,DM17718,0,DEC 16BIT,
Global,DM17719,0,DEC 16BIT,
Global,DM17720,0,DEC 16BIT,
Global,DM17721,0,DEC 16BIT,
Global,DM17722,0,DEC 16BIT,
Global,DM17723,0,DEC 16BIT,
Global,DM17724,0,DEC 16BIT,
Global,DM17725,0,DEC 16BIT,
Global,DM17726,0,DEC 16BIT,
Global,DM17727,0,DEC 16BIT,
Global,DM17728,0,DEC 16BIT,
Global,DM17729,0,DEC 16BIT,
Global,DM17730,0,DEC 16BIT,
Global,DM17731,0,DEC 16BIT,
Global,DM17732,0,DEC 16BIT,
Global,DM17733,0,DEC 16BIT,
Global,DM17734,0,DEC 16BIT,
Global,DM17735,0,DEC 16BIT,
Global,DM17736,0,DEC 16BIT,
Global,DM17737,0,DEC 16BIT,
Global,DM17738,0,DEC 16BIT,
Global,DM17739,0,DEC 16BIT,
Global,DM17740,0,DEC 16BIT,
Global,DM17741,0,DEC 16BIT,
Global,DM17742,0,DEC 16BIT,
Global,DM17743,0,DEC 16BIT,
Global,DM17744,0,DEC 16BIT,
Global,DM17745,0,DEC 16BIT,
Global,DM17746,0,DEC 16BIT,
Global,DM17747,0,DEC 16BIT,
Global,DM17748,0,DEC 16BIT,
Global,DM17749,0,DEC 16BIT,
Global,DM17750,0,DEC 16BIT,
Global,DM17751,0,DEC 16BIT,
Global,DM17752,0,DEC 16BIT,
Global,DM17753,0,DEC 16BIT,
Global,DM17754,0,DEC 16BIT,
Global,DM17755,0,DEC 16BIT,
Global,DM17756,0,DEC 16BIT,
Global,DM17757,0,DEC 16BIT,
Global,DM17758,0,DEC 16BIT,
Global,DM17759,0,DEC 16BIT,
Global,DM17760,0,DEC 16BIT,
Global,DM17761,0,DEC 16BIT,
Global,DM17762,0,DEC 16BIT,
Global,DM17763,0,DEC 16BIT,
Global,DM17764,0,DEC 16BIT,
Global,DM17765,0,DEC 16BIT,
Global,DM17766,0,DEC 16BIT,
Global,DM17767,0,DEC 16BIT,
Global,DM17768,0,DEC 16BIT,
Global,DM17769,0,DEC 16BIT,
Global,DM17770,0,DEC 16BIT,
Global,DM17771,0,DEC 16BIT,
Global,DM17772,0,DEC 16BIT,
Global,DM17773,0,DEC 16BIT,
Global,DM17774,0,DEC 16BIT,
Global,DM17775,0,DEC 16BIT,
Global,DM17776,0,DEC 16BIT,
Global,DM17777,0,DEC 16BIT,
Global,DM17778,0,DEC 16BIT,
Global,DM17779,0,DEC 16BIT,
Global,DM17780,0,DEC 16BIT,
Global,DM17781,0,DEC 16BIT,
Global,DM17782,0,DEC 16BIT,
Global,DM17783,0,DEC 16BIT,
Global,DM17784,0,DEC 16BIT,
Global,DM17785,0,DEC 16BIT,
Global,DM17786,0,DEC 16BIT,
Global,DM17787,0,DEC 16BIT,
Global,DM17788,0,DEC 16BIT,
Global,DM17789,0,DEC 16BIT,
Global,DM17790,0,DEC 16BIT,
Global,DM17791,0,DEC 16BIT,
Global,DM17792,0,DEC 16BIT,
Global,DM17793,0,DEC 16BIT,
Global,DM17794,0,DEC 16BIT,
Global,DM17795,0,DEC 16BIT,
Global,DM17796,0,DEC 16BIT,
Global,DM17797,0,DEC 16BIT,
Global,DM17798,0,DEC 16BIT,
Global,DM17799,0,DEC 16BIT,
Global,DM17800,0,DEC 16BIT,
Global,DM17801,0,DEC 16BIT,
Global,DM17802,0,DEC 16BIT,
Global,DM17803,0,DEC 16BIT,
Global,DM17804,0,DEC 16BIT,
Global,DM17805,0,DEC 16BIT,
Global,DM17806,0,DEC 16BIT,
Global,DM17807,0,DEC 16BIT,
Global,DM17808,0,DEC 16BIT,
Global,DM17809,0,DEC 16BIT,
Global,DM17810,0,DEC 16BIT,
Global,DM17811,0,DEC 16BIT,
Global,DM17812,0,DEC 16BIT,
Global,DM17813,0,DEC 16BIT,
Global,DM17814,0,DEC 16BIT,
Global,DM17815,0,DEC 16BIT,
Global,DM17816,0,DEC 16BIT,
